transaction_id,user_id,transaction_amount,merchant_id,device_id,transaction_time,location,is_fraud,fraud_score
15688,2054,1728.73,724,6272,2023-01-03 07:33:16,Chennai,0,0.09002717923062903
15689,2054,17790.5,224,6512,2023-01-03 17:52:15,Chennai,1,0.7656778126824105
15690,2054,2113.57,912,6549,2023-01-04 07:50:38,Chennai,0,0.12893875798897017
15691,2054,1987.12,945,6160,2023-01-05 04:25:25,Chennai,0,0.14846911394211812
15692,2054,1891.18,549,6591,2023-01-05 07:34:18,Chennai,0,0.07831326586603134
15693,2054,20219.9,213,6837,2023-01-05 12:37:01,Chennai,1,0.8688326405021847
15694,2054,2381.84,575,6897,2023-01-06 11:44:16,Chennai,0,0.21264706641219688
15695,2054,1961.07,298,6492,2023-01-07 11:31:52,Chennai,0,0.090222246200352
15696,2055,980.57,928,6235,2023-01-01 14:42:13,Bangalore,0,0.2905048474818143
15697,2055,817.7,375,6236,2023-01-02 06:04:35,Chennai,0,0.04280162352065733
15698,2055,931.35,950,6360,2023-01-02 06:32:18,Bangalore,0,0.17413218335226285
15699,2055,12474.92,280,5559,2023-01-03 00:25:16,Bangalore,1,0.9353510544000938
15700,2055,1265.58,888,6927,2023-01-03 03:45:19,Delhi,0,0.17358759812143493
15701,2055,1152.99,958,5463,2023-01-03 08:46:57,Hyderabad,0,0.022968948582136994
15702,2055,932.93,850,6271,2023-01-03 11:48:59,Bangalore,0,0.17776472865720797
15703,2055,1037.96,606,5640,2023-01-04 04:02:22,Bangalore,0,0.02963491252710647
15704,2055,468.52,950,5102,2023-01-04 10:44:32,Bangalore,0,0.13798320586531168
15705,2055,183.6,465,5498,2023-01-04 17:56:07,Kolkata,0,0.2263821166921715
15706,2055,867.04,680,6207,2023-01-05 16:00:06,Bangalore,0,0.14067217813221528
15707,2055,801.41,995,6365,2023-01-05 22:31:48,Bangalore,0,0.2590972233217594
15708,2055,1060.12,586,5992,2023-01-06 21:10:08,Bangalore,0,0.0956025128160917
15709,2055,740.94,891,6246,2023-01-07 03:10:49,Bangalore,0,0.21288225904415373
15710,2055,740.07,561,5993,2023-01-07 11:22:46,Bangalore,0,0.04326063138067897
15711,2055,1399.63,489,6107,2023-01-07 15:58:27,Hyderabad,0,0.2615220374142482
15712,2055,1555.33,488,6174,2023-01-08 12:12:01,Bangalore,0,0.2624973160065778
15713,2055,853.39,391,5324,2023-01-09 11:27:51,Bangalore,0,0.009657924437095854
15714,2055,1084.02,732,6759,2023-01-10 10:51:55,Bangalore,0,0.18696465974032386
15715,2055,836.74,934,5568,2023-01-10 10:54:39,Bangalore,0,0.10809731379445804
15716,2056,1582.15,820,6616,2023-01-01 14:28:34,Bangalore,0,0.07620358570929521
15717,2056,1349.15,393,5043,2023-01-02 09:26:59,Bangalore,0,0.009483295935709778
15718,2056,1672.42,809,6920,2023-01-03 05:57:23,Bangalore,0,0.02764821188928915
15719,2056,1634.12,276,6616,2023-01-04 04:58:21,Bangalore,0,0.12409246007205958
15720,2056,1797.01,821,6448,2023-01-04 21:59:19,Bangalore,0,0.1391918409034912
15721,2056,1455.71,246,6141,2023-01-05 00:13:10,Bangalore,0,0.23172883629155058
15722,2056,1639.33,528,5515,2023-01-05 18:32:18,Bangalore,0,0.13375348502428788
15723,2056,1732.35,520,6948,2023-01-05 23:48:35,Bangalore,0,0.17107842372031337
15724,2056,1643.13,655,5077,2023-01-06 16:12:22,Bangalore,0,0.02448907736589032
15725,2056,1329.97,618,6833,2023-01-07 15:12:18,Bangalore,0,0.11745260510896244
15726,2056,1839.24,211,5315,2023-01-07 18:17:27,Bangalore,0,0.16635630093670997
15727,2056,1553.37,237,5885,2023-01-08 09:16:39,Bangalore,0,0.2361866827863487
15728,2056,1840.82,807,5571,2023-01-09 02:13:09,Bangalore,0,0.048266617190051916
15729,2056,1620.74,459,6297,2023-01-09 05:10:36,Bangalore,0,0.19927894587618816
15730,2056,1683.88,745,6633,2023-01-09 23:59:52,Bangalore,0,0.11716835277148956
15731,2057,1003.5,826,6930,2023-01-01 21:56:05,Bangalore,0,0.28327280938527527
15732,2057,958.2,845,5579,2023-01-02 19:10:00,Bangalore,0,0.17204543582511056
15733,2057,811.96,990,6794,2023-01-03 17:22:12,Bangalore,0,0.005502135368506044
15734,2057,943.57,399,5594,2023-01-04 11:28:16,Bangalore,0,0.13859993845266141
15735,2057,955.27,416,5376,2023-01-04 16:56:20,Chennai,0,0.1308760443420186
15736,2057,941.02,622,6457,2023-01-05 13:25:19,Bangalore,0,0.018988282195061944
15737,2057,888.02,726,5316,2023-01-06 08:55:23,Bangalore,0,0.059180248580489765
15738,2057,1032.33,236,5027,2023-01-06 19:42:09,Bangalore,0,0.2888133183906866
15739,2057,892.95,844,5555,2023-01-07 00:54:35,Bangalore,0,0.11655749960952105
15740,2057,881.18,352,5306,2023-01-07 13:29:54,Bangalore,0,0.15626597203828982
15741,2057,987.78,780,5700,2023-01-08 04:36:11,Kolkata,0,0.1360560471672162
15742,2057,1026.37,963,6055,2023-01-08 22:04:57,Bangalore,0,0.08969262673845503
15743,2057,944.47,551,6847,2023-01-09 05:05:18,Bangalore,0,0.14427722848721536
15744,2057,1027.05,762,5900,2023-01-09 06:05:19,Bangalore,0,0.29760010618951865
15745,2057,1048.33,589,5132,2023-01-09 14:49:28,Mumbai,0,0.29406434536233667
15746,2058,1171.14,389,6731,2023-01-01 18:36:21,Kolkata,0,0.26698646557468675
15747,2058,1130.42,399,5852,2023-01-01 20:58:26,Kolkata,0,0.023716092012972565
15748,2058,1222.6,891,5520,2023-01-02 16:03:04,Kolkata,0,0.0032315043801143585
15749,2058,12825.71,255,5286,2023-01-02 16:10:24,Kolkata,1,0.9690054875135485
15750,2058,1040.99,853,5582,2023-01-03 00:54:48,Kolkata,0,0.20061525662254
15751,2058,1221.55,598,5018,2023-01-03 14:25:39,Kolkata,0,0.22039289833072656
15752,2058,1134.07,845,6994,2023-01-04 10:34:33,Kolkata,0,0.02396855044555112
15753,2058,1163.84,224,5327,2023-01-05 02:42:37,Kolkata,0,0.18015105219622204
15754,2058,1165.61,754,6293,2023-01-05 07:04:36,Kolkata,0,0.14586532349899461
15755,2058,1086.69,846,5655,2023-01-06 03:06:31,Kolkata,0,0.18835567568966718
15756,2059,1249.56,549,6538,2023-01-01 15:45:26,Hyderabad,0,0.027455909464384077
15757,2059,1490.44,476,6600,2023-01-01 23:56:34,Hyderabad,0,0.2033602998273768
15758,2059,1281.5,810,5522,2023-01-02 12:52:33,Hyderabad,0,0.21883618087965334
15759,2059,1766.61,964,6432,2023-01-03 12:07:48,Hyderabad,0,0.05130636810039235
15760,2059,1358.02,499,5211,2023-01-04 11:43:52,Hyderabad,0,0.2522351987272143
15761,2059,1177.68,323,6493,2023-01-05 07:02:41,Hyderabad,0,0.019124000693238417
15762,2059,1015.92,274,6174,2023-01-06 00:28:10,Hyderabad,0,0.0015732833028946568
15763,2059,1645.83,303,6649,2023-01-06 03:39:28,Hyderabad,0,0.23860341080696432
15764,2059,1114.32,731,5813,2023-01-06 15:25:58,Hyderabad,0,0.15655364910714908
15765,2059,1825.23,502,5997,2023-01-07 13:38:14,Hyderabad,0,0.09279845326596811
15766,2059,1124.93,702,6525,2023-01-07 20:41:46,Hyderabad,0,0.04680783943510331
15767,2059,1087.66,333,6401,2023-01-07 21:45:55,Hyderabad,0,0.2768330743046494
15768,2059,1047.3,792,6744,2023-01-08 04:06:18,Hyderabad,0,0.13162652102711672
15769,2060,1533.5,603,5133,2023-01-01 00:49:31,Bangalore,0,0.10560510693528542
15770,2060,1794.68,541,5013,2023-01-01 17:43:26,Bangalore,0,0.008064087751766091
15771,2060,1721.17,889,6123,2023-01-02 17:06:15,Bangalore,0,0.15212610260717194
15772,2060,2028.79,512,6932,2023-01-03 11:49:02,Bangalore,0,0.014560595043072243
15773,2060,1950.92,720,6453,2023-01-03 18:57:34,Bangalore,0,0.17567283277286727
15774,2060,1651.38,971,5737,2023-01-04 17:33:47,Bangalore,0,0.1667252791736266
15775,2060,1840.05,897,6634,2023-01-05 01:02:16,Bangalore,0,0.09616079670198535
15776,2060,1908.3,624,6729,2023-01-05 08:58:11,Bangalore,0,0.11997319899422056
15777,2060,1709.39,427,6122,2023-01-06 04:55:15,Bangalore,0,0.15941052888913307
15778,2060,1614.57,473,6615,2023-01-07 01:29:45,Bangalore,0,0.1315563972480638
15779,2060,2066.85,431,6259,2023-01-07 09:08:30,Bangalore,0,0.13782754348277587
15780,2060,1704.95,330,6478,2023-01-07 18:33:57,Bangalore,0,0.1639405665775881
15781,2061,1995.19,214,5019,2023-01-01 06:40:16,Mumbai,0,0.2684476307831135
15782,2061,1893.81,625,6671,2023-01-01 22:50:09,Mumbai,0,0.06620748545278998
15783,2061,1848.73,211,5361,2023-01-02 10:07:21,Mumbai,0,0.2938801585844262
15784,2061,1938.06,453,6916,2023-01-02 21:23:16,Mumbai,0,0.020984790935304032
15785,2061,1963.09,626,6598,2023-01-03 02:34:45,Mumbai,0,0.2616602035804509
15786,2061,2067.65,601,6180,2023-01-04 00:46:37,Mumbai,0,0.13138120883694113
15787,2061,37835.47,209,6763,2023-01-04 09:50:20,Mumbai,1,0.9257727681558626
15788,2061,2015.2,762,5662,2023-01-04 18:18:42,Mumbai,0,0.18909648121079517
15789,2061,1964.1,829,5585,2023-01-05 00:47:23,Mumbai,0,0.1819179945540811
15790,2061,2016.75,497,6246,2023-01-05 17:17:14,Mumbai,0,0.2604102965146101
15791,2061,1962.82,501,5917,2023-01-06 00:13:49,Mumbai,0,0.0055698372591729385
15792,2061,1910.86,427,6897,2023-01-06 11:49:23,Mumbai,0,0.1807130698570076
15793,2062,1482.83,515,6362,2023-01-01 09:22:02,Mumbai,0,0.23192136033955496
15794,2062,21763.64,265,7725,2023-01-01 20:22:28,Chennai,1,0.8451755410019108
15795,2062,1910.12,401,6801,2023-01-02 15:39:03,Mumbai,0,0.2144493601003386
15796,2062,1868.84,811,6060,2023-01-03 08:15:49,Mumbai,0,0.07344322256749788
15797,2062,1527.65,326,6174,2023-01-04 03:18:20,Mumbai,0,0.18706616973438056
15798,2062,1216.23,427,6052,2023-01-04 06:28:50,Mumbai,0,0.13872375377209176
15799,2062,1751.38,818,6583,2023-01-05 00:53:41,Mumbai,0,0.17156156666878705
15800,2062,1692.4,361,5662,2023-01-05 08:05:52,Mumbai,0,0.068178538937697
15801,2062,1497.94,942,6241,2023-01-06 07:32:09,Mumbai,0,0.02683741290865116
15802,2062,1196.87,625,6160,2023-01-06 16:41:19,Mumbai,0,0.12806589255063391
15803,2062,1720.17,595,5964,2023-01-06 17:20:50,Mumbai,0,0.1438778144674638
15804,2062,1509.74,992,6792,2023-01-06 18:09:30,Mumbai,0,0.0032806808084369643
15805,2062,1705.38,418,6094,2023-01-06 18:50:42,Mumbai,0,0.031117134855677908
15806,2062,1577.29,384,6760,2023-01-07 10:36:56,Mumbai,0,0.2923043133388443
15807,2062,1491.56,555,5701,2023-01-07 23:30:18,Mumbai,0,0.1707782558004659
15808,2062,1547.91,276,6494,2023-01-08 12:00:12,Mumbai,0,0.2719662158873969
15809,2062,1277.83,764,6379,2023-01-08 14:37:56,Mumbai,0,0.1464464733309508
15810,2062,1760.76,222,5235,2023-01-09 07:08:17,Mumbai,0,0.22482178641969022
15811,2062,1529.28,723,6173,2023-01-09 14:02:05,Mumbai,0,0.05659506404972228
15812,2063,774.71,945,6577,2023-01-01 17:45:31,Delhi,0,0.18182168851820765
15813,2063,896.72,964,6589,2023-01-01 20:07:28,Delhi,0,0.21025046157366928
15814,2063,688.79,278,5844,2023-01-02 04:40:57,Delhi,0,0.09915502282167156
15815,2063,717.59,494,5593,2023-01-02 08:38:56,Delhi,0,0.1704989600534256
15816,2063,17485.22,632,5392,2023-01-02 14:55:20,Delhi,1,0.9587223902476821
15817,2063,900.19,932,6342,2023-01-03 02:10:57,Delhi,0,0.1537316800491955
15818,2063,987.83,623,5148,2023-01-03 13:56:17,Delhi,0,0.28685956328013157
15819,2063,875.96,797,6477,2023-01-04 07:11:32,Delhi,0,0.19274891830498334
15820,2063,1101.25,865,5667,2023-01-05 05:59:22,Delhi,0,0.026391767467792347
15821,2063,800.75,584,6282,2023-01-05 14:15:18,Delhi,0,0.2588032420458235
15822,2063,823.98,791,5689,2023-01-06 08:01:40,Delhi,0,0.07893338554194396
15823,2063,762.0,432,5932,2023-01-07 00:42:17,Delhi,0,0.11121316558828605
15824,2063,1066.9,576,5486,2023-01-07 09:09:32,Delhi,0,0.22416131145810633
15825,2064,1202.57,225,6533,2023-01-01 13:44:24,Hyderabad,0,0.2206535141779214
15826,2064,781.8,480,5399,2023-01-02 10:46:27,Hyderabad,0,0.16642825489583335
15827,2064,904.92,239,6288,2023-01-02 23:07:28,Hyderabad,0,0.005297915136012765
15828,2064,791.3,200,5556,2023-01-03 09:39:12,Hyderabad,0,0.062366287864309485
15829,2064,986.84,682,6838,2023-01-03 11:33:07,Hyderabad,0,0.22981813394708386
15830,2064,1350.51,405,6898,2023-01-03 16:44:42,Hyderabad,0,0.08582283100332706
15831,2064,628.79,460,6478,2023-01-04 13:30:07,Hyderabad,0,0.2171433516094783
15832,2064,1013.08,355,5101,2023-01-05 01:25:58,Hyderabad,0,0.02179631560869435
15833,2064,637.14,413,5215,2023-01-05 04:54:51,Hyderabad,0,0.2913352892146005
15834,2064,1008.15,527,6772,2023-01-05 08:28:29,Hyderabad,0,0.1512544749889932
15835,2065,1769.51,722,6985,2023-01-01 20:43:47,Delhi,0,0.20677609281908735
15836,2065,1445.36,208,6240,2023-01-02 05:44:14,Delhi,0,0.2037437086479075
15837,2065,1557.48,674,5765,2023-01-03 02:32:31,Mumbai,0,0.28565037611132216
15838,2065,1617.23,619,6316,2023-01-03 10:56:23,Mumbai,0,0.12876063065768542
15839,2065,1716.51,584,5546,2023-01-03 23:56:44,Delhi,0,0.03137048633377599
15840,2065,1739.97,650,5623,2023-01-04 21:57:35,Delhi,0,0.015264416584069717
15841,2065,1473.99,385,6101,2023-01-05 20:11:48,Delhi,0,0.20895830290307993
15842,2065,1627.23,494,5153,2023-01-06 10:25:12,Hyderabad,0,0.21051261472725888
15843,2065,1641.43,816,6344,2023-01-07 06:06:37,Delhi,0,0.03750540522393101
15844,2065,1629.37,671,5533,2023-01-08 04:02:19,Delhi,0,0.13544871849738274
15845,2065,1442.84,727,6114,2023-01-08 20:35:17,Mumbai,0,0.04076116189977693
15846,2065,1510.89,469,6013,2023-01-09 05:41:30,Hyderabad,0,0.23542415668906286
15847,2065,1666.62,826,5122,2023-01-09 17:35:48,Delhi,0,0.09849869409389851
15848,2065,1567.7,261,5146,2023-01-09 20:21:13,Delhi,0,0.24294168094187238
15849,2065,1569.33,487,6288,2023-01-10 14:46:58,Chennai,0,0.22830591266687153
15850,2065,1491.86,242,5884,2023-01-10 16:18:41,Hyderabad,0,0.2613477279095429
15851,2065,1478.17,627,5261,2023-01-11 10:56:12,Delhi,0,0.09925402451425568
15852,2065,1691.58,527,5497,2023-01-12 08:00:16,Bangalore,0,0.29547426264328486
15853,2066,737.76,854,5235,2023-01-01 17:21:28,Mumbai,0,0.1455947928140822
15854,2066,621.01,345,5423,2023-01-02 08:00:29,Mumbai,0,0.05722781072102248
15855,2066,704.28,731,6893,2023-01-02 23:49:37,Mumbai,0,0.007265226792686896
15856,2066,7553.48,735,7330,2023-01-03 05:47:55,Kolkata,1,0.8886135563739443
15857,2066,620.0,464,6773,2023-01-03 16:02:45,Mumbai,0,0.15682458134999092
15858,2066,705.02,275,5013,2023-01-04 02:44:07,Mumbai,0,0.03340789626365722
15859,2066,743.0,402,6081,2023-01-04 05:01:40,Mumbai,0,0.1567677256949651
15860,2066,690.11,619,6178,2023-01-04 12:11:53,Mumbai,0,0.11592716364007895
15861,2066,744.1,505,6463,2023-01-04 13:28:44,Mumbai,0,0.16983538863547173
15862,2066,713.94,303,6797,2023-01-04 19:24:20,Mumbai,0,0.23424927029397857
15863,2066,697.18,534,5156,2023-01-05 02:49:15,Mumbai,0,0.17848687624927934
15864,2066,753.18,967,5517,2023-01-05 05:22:34,Mumbai,0,0.22199178245601991
15865,2066,744.78,885,6590,2023-01-05 13:11:53,Mumbai,0,0.16340752148331955
15866,2067,504.51,524,6954,2023-01-01 20:18:21,Mumbai,0,0.292062890306761
15867,2067,271.79,353,6833,2023-01-02 20:17:18,Mumbai,0,0.1007986088827823
15868,2067,505.35,467,6352,2023-01-03 08:32:38,Mumbai,0,0.13911600135907856
15869,2067,536.42,820,6549,2023-01-04 02:57:12,Mumbai,0,0.12458344241430558
15870,2067,654.48,560,6178,2023-01-04 12:20:54,Mumbai,0,0.2951318996925911
15871,2067,843.95,815,6718,2023-01-05 05:01:24,Mumbai,0,0.23529074149790533
15872,2067,446.94,288,5176,2023-01-05 11:47:23,Mumbai,0,0.076112820324803
15873,2067,872.64,557,6034,2023-01-05 12:41:59,Mumbai,0,0.06401137144793982
15874,2067,739.63,348,6100,2023-01-05 16:04:39,Mumbai,0,0.26141433552152354
15875,2067,310.78,868,5503,2023-01-06 02:04:56,Mumbai,0,0.1459843730704208
15876,2067,539.73,997,6688,2023-01-06 08:08:21,Bangalore,0,0.03412007047256919
15877,2067,451.79,641,6684,2023-01-07 00:31:00,Mumbai,0,0.036902868654088074
15878,2067,602.01,549,6648,2023-01-07 09:55:43,Mumbai,0,0.13993997468759717
15879,2067,154.19,236,6163,2023-01-08 04:43:37,Mumbai,0,0.16725039731750746
15880,2067,320.32,339,6708,2023-01-08 10:18:38,Mumbai,0,0.10235810565766645
15881,2067,853.92,645,5173,2023-01-09 03:30:59,Mumbai,0,0.22472348364706823
15882,2067,798.7,465,5818,2023-01-09 04:32:28,Mumbai,0,0.09701737945024534
15883,2067,715.92,702,5208,2023-01-09 12:47:19,Chennai,0,0.11522984625418305
15884,2067,251.49,806,5690,2023-01-10 04:05:06,Mumbai,0,0.00457701793308709
15885,2068,921.22,765,5512,2023-01-01 13:06:00,Chennai,0,0.1300161573230482
15886,2068,1046.91,676,5086,2023-01-02 02:56:37,Chennai,0,0.011189259627565373
15887,2068,991.6,258,5021,2023-01-03 02:04:31,Chennai,0,0.22413263248599818
15888,2068,950.51,357,5118,2023-01-04 01:01:55,Chennai,0,0.11577309519686821
15889,2068,726.14,761,6573,2023-01-04 14:53:45,Chennai,0,0.0888322274577037
15890,2068,920.49,865,6597,2023-01-04 23:36:22,Chennai,0,0.03131787584879129
15891,2068,957.67,389,6897,2023-01-05 21:29:02,Chennai,0,0.051631844277003326
15892,2068,8922.27,340,5937,2023-01-06 11:36:32,Chennai,1,0.9491306278346567
15893,2068,911.42,490,5637,2023-01-06 14:08:32,Chennai,0,0.208465917700342
15894,2068,976.17,597,5720,2023-01-07 09:19:54,Chennai,0,0.08966962620218748
15895,2068,1040.74,941,6091,2023-01-08 07:46:50,Chennai,0,0.11798647384155582
15896,2068,881.74,579,5762,2023-01-09 05:14:32,Chennai,0,0.09961212256320619
15897,2068,949.15,476,5456,2023-01-09 21:12:53,Chennai,0,0.011297391051021998
15898,2068,1060.1,445,5312,2023-01-10 15:24:26,Chennai,0,0.014028112976097884
15899,2069,565.02,334,5211,2023-01-01 09:19:35,Bangalore,0,0.19968570546561124
15900,2069,980.41,432,6537,2023-01-02 06:01:58,Bangalore,0,0.2547781612436377
15901,2069,409.93,343,5929,2023-01-03 03:39:17,Bangalore,0,0.2480704429724458
15902,2069,599.3,568,6471,2023-01-04 00:06:42,Bangalore,0,0.0046224365486795095
15903,2069,726.89,969,5727,2023-01-04 13:09:03,Bangalore,0,0.13236338974341116
15904,2069,802.5,489,5788,2023-01-04 17:47:54,Bangalore,0,0.21062705495965556
15905,2069,687.55,482,5424,2023-01-05 03:38:06,Bangalore,0,0.06240428175373136
15906,2069,8891.89,650,7504,2023-01-05 04:01:53,Chennai,1,0.796593544253404
15907,2069,260.43,555,6241,2023-01-05 12:38:53,Bangalore,0,0.2596857107414066
15908,2069,11326.26,592,7625,2023-01-06 11:24:26,Hyderabad,1,0.8588850998819357
15909,2069,279.04,690,5997,2023-01-06 19:05:43,Bangalore,0,0.280900064115084
15910,2069,856.4,782,5642,2023-01-07 03:23:13,Bangalore,0,0.051957934992942885
15911,2069,971.62,840,6683,2023-01-08 01:48:25,Bangalore,0,0.1387804864306594
15912,2069,637.44,674,5789,2023-01-08 04:00:19,Bangalore,0,0.29621593114636047
15913,2069,669.24,301,6019,2023-01-08 22:11:32,Bangalore,0,0.19234885541850735
15914,2069,1035.32,597,5902,2023-01-09 16:52:23,Bangalore,0,0.218200651712904
15915,2069,1040.38,437,6373,2023-01-10 10:51:49,Bangalore,0,0.15237551841520103
15916,2069,530.19,641,5237,2023-01-10 23:19:33,Bangalore,0,0.22440907841012758
15917,2069,795.8,916,6385,2023-01-11 22:42:03,Bangalore,0,0.0018910718964165517
15918,2069,1089.58,933,6536,2023-01-12 07:52:03,Bangalore,0,0.26811890126690163
15919,2070,1124.22,387,5932,2023-01-01 05:35:46,Mumbai,0,0.18851346308772704
15920,2070,590.8,445,6168,2023-01-01 17:29:40,Mumbai,0,0.21679264510304405
15921,2070,13058.36,413,6790,2023-01-02 14:26:50,Mumbai,1,0.8157913145502772
15922,2070,790.47,418,6991,2023-01-03 10:27:59,Mumbai,0,0.1722691518466564
15923,2070,146.14,364,5570,2023-01-03 18:35:30,Mumbai,0,0.03754813679528415
15924,2070,961.79,830,5704,2023-01-04 03:34:54,Mumbai,0,0.14133199484128028
15925,2070,859.06,964,5134,2023-01-04 09:12:13,Mumbai,0,0.24103262862849104
15926,2070,879.3,963,6594,2023-01-05 05:15:43,Mumbai,0,0.24739787868062763
15927,2070,524.04,247,5621,2023-01-05 08:40:43,Mumbai,0,0.19728947329281696
15928,2070,802.28,589,6889,2023-01-06 05:55:21,Mumbai,0,0.06664306731088133
15929,2070,743.35,845,5160,2023-01-06 22:13:53,Mumbai,0,0.22089985349870778
15930,2070,661.19,914,5410,2023-01-07 16:22:30,Mumbai,0,0.19133534995164833
15931,2070,10123.31,792,5070,2023-01-08 10:53:43,Mumbai,1,0.8795248967684441
15932,2070,517.2,791,5411,2023-01-09 07:14:30,Mumbai,0,0.13424030123187874
15933,2070,745.38,892,6779,2023-01-09 13:46:11,Mumbai,0,0.1751280751686828
15934,2070,748.1,528,5316,2023-01-10 06:22:59,Mumbai,0,0.19931132863076492
15935,2070,510.04,772,6816,2023-01-10 20:37:18,Mumbai,0,0.16870118702958334
15936,2070,832.21,369,5777,2023-01-10 21:47:36,Mumbai,0,0.05424155347250659
15937,2071,575.74,496,6179,2023-01-01 19:47:06,Kolkata,0,0.007293986580156352
15938,2071,774.31,615,5754,2023-01-02 11:02:31,Kolkata,0,0.12460114166238166
15939,2071,528.72,255,6410,2023-01-02 18:40:53,Kolkata,0,0.2591424127575732
15940,2071,856.09,823,5756,2023-01-02 19:43:10,Kolkata,0,0.149836123841208
15941,2071,723.17,487,5581,2023-01-03 03:27:46,Kolkata,0,0.2733583623572089
15942,2071,261.16,946,5907,2023-01-03 23:11:31,Kolkata,0,0.24771444619840083
15943,2071,580.78,627,5963,2023-01-04 12:04:08,Kolkata,0,0.19142063379119825
15944,2071,4975.23,830,5471,2023-01-04 22:17:47,Kolkata,1,0.8417223616501086
15945,2071,681.13,865,6183,2023-01-05 04:16:06,Kolkata,0,0.2570048903287295
15946,2071,886.25,285,6111,2023-01-06 02:55:52,Kolkata,0,0.12596243468226173
15947,2071,677.8,521,6405,2023-01-06 22:03:38,Kolkata,0,0.2613493087678207
15948,2071,86.27,258,6219,2023-01-07 20:07:27,Kolkata,0,0.29923490395412183
15949,2072,284.69,748,6003,2023-01-01 20:52:07,Mumbai,0,0.2165083891257959
15950,2072,502.18,751,5046,2023-01-02 16:55:01,Kolkata,0,0.05304905565973247
15951,2072,599.54,451,6448,2023-01-03 15:35:07,Kolkata,0,0.14774652669213956
15952,2072,6592.67,252,5303,2023-01-03 18:46:40,Kolkata,1,0.9299005511208751
15953,2072,264.7,965,5589,2023-01-03 22:03:12,Kolkata,0,0.2310763197647851
15954,2072,414.11,251,6246,2023-01-03 22:17:52,Kolkata,0,0.16203543228989878
15955,2072,427.47,701,6395,2023-01-04 20:45:32,Kolkata,0,0.09242659511075242
15956,2072,446.42,720,6715,2023-01-05 08:23:12,Kolkata,0,0.008347147611840577
15957,2072,583.39,976,5965,2023-01-06 02:01:58,Kolkata,0,0.05625602843225136
15958,2072,231.49,306,5159,2023-01-06 12:35:53,Kolkata,0,0.0852885679722664
15959,2072,457.7,621,5787,2023-01-07 08:37:40,Kolkata,0,0.18120004304045062
15960,2072,183.11,830,5817,2023-01-07 19:05:58,Kolkata,0,0.2315412580413892
15961,2072,209.23,385,6297,2023-01-07 23:53:57,Kolkata,0,0.059496893580137294
15962,2072,398.23,627,6921,2023-01-08 21:33:26,Kolkata,0,0.008914831841553216
15963,2072,620.78,853,5414,2023-01-09 09:36:21,Kolkata,0,0.002288865409622431
15964,2072,396.12,309,5247,2023-01-10 01:29:43,Kolkata,0,0.06755279874369895
15965,2072,378.5,736,5294,2023-01-10 03:04:42,Kolkata,0,0.07292585893699319
15966,2072,398.75,932,5597,2023-01-10 14:15:18,Kolkata,0,0.2948593278459897
15967,2072,140.73,968,5303,2023-01-11 10:50:22,Chennai,0,0.15041005332330618
15968,2073,266.0,907,6276,2023-01-01 08:24:29,Delhi,0,0.2991180358403372
15969,2073,231.6,426,5489,2023-01-01 20:34:41,Delhi,0,0.13381681079662067
15970,2073,303.82,654,6367,2023-01-02 17:11:13,Delhi,0,0.2822979762671417
15971,2073,338.4,314,6963,2023-01-03 16:10:01,Delhi,0,0.06683266810294285
15972,2073,482.47,939,5829,2023-01-04 02:47:59,Delhi,0,0.06731268695298272
15973,2073,362.91,351,6894,2023-01-04 02:56:38,Delhi,0,0.2666855383127209
15974,2073,467.8,800,5678,2023-01-05 02:54:52,Delhi,0,0.2833574059182276
15975,2073,53.27,845,5295,2023-01-06 00:01:24,Delhi,0,0.25760209958068847
15976,2073,591.53,734,5579,2023-01-06 14:32:27,Delhi,0,0.1920139860157974
15977,2073,320.19,872,6767,2023-01-07 08:39:40,Delhi,0,0.2740934397136947
15978,2073,248.33,654,5595,2023-01-07 13:18:29,Delhi,0,0.047379008947577315
15979,2074,2037.4,503,6695,2023-01-01 03:17:24,Delhi,0,0.13288752231569403
15980,2074,2123.28,427,6282,2023-01-01 10:13:03,Delhi,0,0.2899337568047366
15981,2074,1989.31,711,6574,2023-01-02 06:11:46,Delhi,0,0.09394123750723293
15982,2074,2126.22,611,5618,2023-01-02 20:27:11,Delhi,0,0.20021539923098972
15983,2074,2290.63,554,5835,2023-01-03 17:09:57,Delhi,0,0.06364598126966826
15984,2074,2164.08,886,5534,2023-01-04 02:18:04,Delhi,0,0.06152698421761916
15985,2074,2320.64,667,5816,2023-01-05 00:44:57,Delhi,0,0.004342623507904341
15986,2074,2142.12,245,5165,2023-01-05 05:26:33,Delhi,0,0.27476311561382416
15987,2074,1790.92,710,5398,2023-01-05 18:50:49,Delhi,0,0.17377183909518162
15988,2074,1678.59,906,6812,2023-01-06 15:57:22,Delhi,0,0.012177326417094724
15989,2074,1805.87,949,5181,2023-01-07 04:34:48,Delhi,0,0.1474460466360646
15990,2074,2034.85,373,5259,2023-01-07 12:04:29,Delhi,0,0.09097229063697607
15991,2074,1958.66,677,6924,2023-01-08 08:32:47,Delhi,0,0.2750566296691943
15992,2074,2050.33,699,6738,2023-01-09 04:19:01,Delhi,0,0.14713870300015788
15993,2074,1995.65,675,6583,2023-01-09 05:49:03,Delhi,0,0.2506597420505897
15994,2074,2107.79,781,6509,2023-01-09 22:59:07,Delhi,0,0.00039060601676859096
